date,location,injured_killed,count
2016-07-07T00:00:00Z,"Bristol ,  Tennessee",injured,4
2016-07-07T00:00:00Z,"Dallas ,  Texas",injured,9
2016-07-07T00:00:00Z,"Baton Rouge ,  Louisiana",injured,4
2016-07-05T00:00:00Z,"Los Angeles ,  California",injured,4
2016-07-04T00:00:00Z,"Pittsburgh ,  Pennsylvania",injured,4
2016-07-04T00:00:00Z,"Chicago (Englewood) ,  Illinois",injured,4
2016-07-04T00:00:00Z,"Brooklyn ,  New York",injured,7
2016-07-04T00:00:00Z,"Cleveland ,  Ohio",injured,4
2016-07-04T00:00:00Z,"Houston ,  Texas",injured,2
2016-07-04T00:00:00Z,"Phoenix ,  Arizona",injured,6
2016-07-03T00:00:00Z,"Monroe ,  Louisiana",injured,3
2016-07-03T00:00:00Z,"Chattanooga ,  Tennessee",injured,4
2016-06-30T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-06-29T00:00:00Z,"Las Vegas ,  Nevada",injured,0
2016-06-28T00:00:00Z,"Los Angeles ,  California",injured,3
2016-06-28T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-06-27T00:00:00Z,"Woodburn ,  Oregon",injured,1
2016-06-26T00:00:00Z,"Bennettsville ,  South Carolina",injured,4
2016-06-26T00:00:00Z,"Atlanta ,  Georgia",injured,4
2016-06-26T00:00:00Z,"Houston ,  Texas",injured,3
2016-06-26T00:00:00Z,"Corpus Christi ,  Texas",injured,4
2016-06-26T00:00:00Z,"Charlotte ,  North Carolina",injured,5
2016-06-25T00:00:00Z,"Fort Worth ,  Texas",injured,5
2016-06-25T00:00:00Z,"Norfolk ,  Virginia",injured,4
2016-06-25T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-06-24T00:00:00Z,"Kansas City ,  Kansas",injured,4
2016-06-24T00:00:00Z,"Hartford ,  Connecticut",injured,5
2016-06-24T00:00:00Z,"District Heights ,  Maryland",injured,2
2016-06-22T00:00:00Z,"Olympia ,  Washington",injured,1
2016-06-22T00:00:00Z,"Dekalb (county) ,  Georgia",injured,4
2016-06-22T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-06-21T00:00:00Z,"Willingboro ,  New Jersey",injured,4
2016-06-21T00:00:00Z,"Louisville ,  Kentucky",injured,2
2016-06-19T00:00:00Z,"Roanoke ,  Virginia",injured,4
2016-06-18T00:00:00Z,"Exmore ,  Virginia",injured,3
2016-06-18T00:00:00Z,"Waycross ,  Georgia",injured,2
2016-06-18T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-06-14T00:00:00Z,"Wilmington ,  Delaware",injured,4
2016-06-14T00:00:00Z,"Oakland ,  California",injured,3
2016-06-13T00:00:00Z,"Fresno ,  California",injured,4
2016-06-13T00:00:00Z,"Brooklyn ,  New York",injured,5
2016-06-13T00:00:00Z,"Chicago ,  Illinois",injured,5
2016-06-12T00:00:00Z,"Orlando ,  Florida",injured,53
2016-06-11T00:00:00Z,"Roswell ,  New Mexico",injured,0
2016-06-11T00:00:00Z,"Webster ,  Minnesota",injured,4
2016-06-11T00:00:00Z,"Stockton ,  California",injured,3
2016-06-11T00:00:00Z,"Panorama City ,  California",injured,2
2016-06-11T00:00:00Z,"Charlotte ,  North Carolina",injured,3
2016-06-09T00:00:00Z,"Fort Walton Beach ,  Florida",injured,4
2016-06-08T00:00:00Z,"Washington ,  District of Columbia",injured,4
2016-06-08T00:00:00Z,"Boston ,  Massachusetts",injured,3
2016-06-06T00:00:00Z,"Visalia ,  California",injured,4
2016-06-05T00:00:00Z,"Minneapolis ,  Minnesota",injured,4
2016-06-05T00:00:00Z,"Cape Coral ,  Florida",injured,3
2016-06-05T00:00:00Z,"Phoenix ,  Arizona",injured,4
2016-06-05T00:00:00Z,"Brooklyn ,  New York",injured,4
2016-06-04T00:00:00Z,"Denver ,  Colorado",injured,1
2016-05-31T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-05-31T00:00:00Z,"Fort Wayne ,  Indiana",injured,4
2016-05-30T00:00:00Z,"Baltimore ,  Maryland",injured,5
2016-05-30T00:00:00Z,"Sacramento ,  California",injured,5
2016-05-29T00:00:00Z,"Las Vegas ,  Nevada",injured,4
2016-05-29T00:00:00Z,"Trenton ,  New Jersey",injured,6
2016-05-29T00:00:00Z,"Indianapolis ,  Indiana",injured,4
2016-05-29T00:00:00Z,"Houston ,  Texas",injured,6
2016-05-23T00:00:00Z,"Newark ,  New Jersey",injured,5
2016-05-22T00:00:00Z,"New Orleans ,  Louisiana",injured,4
2016-05-22T00:00:00Z,"Stockton ,  California",injured,3
2016-05-22T00:00:00Z,"Nashville ,  Tennessee",injured,4
2016-05-21T00:00:00Z,"Jackson ,  Georgia",injured,3
2016-05-18T00:00:00Z,"Indianapolis ,  Indiana",injured,4
2016-05-17T00:00:00Z,"Ravenel ,  South Carolina",injured,1
2016-05-15T00:00:00Z,"Evansville ,  Indiana",injured,4
2016-05-15T00:00:00Z,"Moultrie ,  Georgia",injured,0
2016-05-14T00:00:00Z,"Atlanta ,  Georgia",injured,5
2016-05-14T00:00:00Z,"Charleston ,  West Virginia",injured,3
2016-05-11T00:00:00Z,"Birmingham ,  Alabama",injured,4
2016-05-11T00:00:00Z,"Chicago ,  Illinois",injured,5
2016-05-08T00:00:00Z,"Austin ,  Texas",injured,3
2016-05-06T00:00:00Z,"Detroit ,  Michigan",injured,4
2016-05-06T00:00:00Z,"Montgomery ,  Alabama",injured,3
2016-05-06T00:00:00Z,"Bethesda ,  Maryland",injured,3
2016-05-05T00:00:00Z,"Shreveport ,  Louisiana",injured,6
2016-05-05T00:00:00Z,"Miami ,  Florida",injured,3
2016-05-04T00:00:00Z,"Minneapolis ,  Minnesota",injured,7
2016-05-01T00:00:00Z,"Murfreesboro ,  Tennessee",injured,5
2016-04-29T00:00:00Z,"Saint Louis (Ferguson) ,  Missouri",injured,4
2016-04-29T00:00:00Z,"Oakland ,  California",injured,5
2016-04-27T00:00:00Z,"Baton Rouge ,  Louisiana",injured,2
2016-04-27T00:00:00Z,"Kilmichael ,  Mississippi",injured,1
2016-04-26T00:00:00Z,"District Heights (Forestville) ,  Maryland",injured,4
2016-04-25T00:00:00Z,"Nashville ,  Tennessee",injured,4
2016-04-25T00:00:00Z,"Miami ,  Florida",injured,5
2016-04-24T00:00:00Z,"Halifax ,  Virginia",injured,5
2016-04-24T00:00:00Z,"Chicago (Englewood) ,  Illinois",injured,3
2016-04-24T00:00:00Z,"Denver ,  Colorado",injured,4
2016-04-23T00:00:00Z,"Las Vegas ,  Nevada",injured,3
2016-04-23T00:00:00Z,"Auburn ,  Alabama",injured,1
2016-04-23T00:00:00Z,"Topeka ,  Kansas",injured,4
2016-04-23T00:00:00Z,"New York (Manhattan) ,  New York",injured,4
2016-04-22T00:00:00Z,"Piketon ,  Ohio",injured,0
2016-04-22T00:00:00Z,"Appling ,  Georgia",injured,0
2016-04-21T00:00:00Z,"Baltimore ,  Maryland",injured,4
2016-04-19T00:00:00Z,"Blountsville ,  Alabama",injured,4
2016-04-19T00:00:00Z,"Chicago ,  Illinois",injured,3
2016-04-19T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-04-18T00:00:00Z,"Long Beach ,  California",injured,3
2016-04-17T00:00:00Z,"Philadelphia ,  Pennsylvania",injured,1
2016-04-17T00:00:00Z,"Pelzer ,  South Carolina",injured,3
2016-04-17T00:00:00Z,"Edinburg ,  Texas",injured,6
2016-04-16T00:00:00Z,"Detroit ,  Michigan",injured,4
2016-04-16T00:00:00Z,"Orlando ,  Florida",injured,4
2016-04-16T00:00:00Z,"Enterprise ,  Alabama",injured,4
2016-04-10T00:00:00Z,"Milwaukee ,  Wisconsin",injured,3
2016-04-10T00:00:00Z,"Los Angeles ,  California",injured,4
2016-04-09T00:00:00Z,"Memphis ,  Tennessee",injured,4
2016-04-09T00:00:00Z,"Anniston ,  Alabama",injured,4
2016-04-09T00:00:00Z,"Albuquerque ,  New Mexico",injured,4
2016-04-07T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-03-31T00:00:00Z,"Chicago (Englewood) ,  Illinois",injured,4
2016-03-25T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-03-25T00:00:00Z,"Denver ,  Colorado",injured,4
2016-03-21T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-03-19T00:00:00Z,"Plantation ,  Florida",injured,4
2016-03-19T00:00:00Z,"Wetumpka ,  Alabama",injured,2
2016-03-15T00:00:00Z,"Atlanta ,  Georgia",injured,5
2016-03-13T00:00:00Z,"Fort Myers ,  Florida",injured,4
2016-03-12T00:00:00Z,"Portland ,  Oregon",injured,4
2016-03-12T00:00:00Z,"Oakland ,  California",injured,4
2016-03-11T00:00:00Z,"Detroit ,  Michigan",injured,2
2016-03-11T00:00:00Z,"Trenton ,  New Jersey",injured,5
2016-03-09T00:00:00Z,"Pittsburgh ,  Pennsylvania",injured,3
2016-03-08T00:00:00Z,"San Antonio ,  Texas",injured,3
2016-03-07T00:00:00Z,"Lafayette ,  Louisiana",injured,4
2016-03-07T00:00:00Z,"Kansas City ,  Kansas",injured,0
2016-03-06T00:00:00Z,"Chelsea ,  Massachusetts",injured,6
2016-03-06T00:00:00Z,"Roswell ,  Georgia",injured,4
2016-03-06T00:00:00Z,"Compton ,  California",injured,8
2016-03-05T00:00:00Z,"Wichita ,  Kansas",injured,4
2016-03-04T00:00:00Z,"Columbus ,  Ohio",injured,3
2016-02-28T00:00:00Z,"Detroit ,  Michigan",injured,5
2016-02-28T00:00:00Z,"Riverside (Jurupa Valley) ,  California",injured,3
2016-02-27T00:00:00Z,"Woodbridge (Lake Ridge) ,  Virginia",injured,2
2016-02-26T00:00:00Z,"Belfair ,  Washington",injured,0
2016-02-25T00:00:00Z,"Hesston ,  Kansas",injured,14
2016-02-23T00:00:00Z,"Glendale ,  Arizona",injured,0
2016-02-23T00:00:00Z,"Daytona Beach ,  Florida",injured,4
2016-02-21T00:00:00Z,"Hazelwood ,  Missouri",injured,3
2016-02-21T00:00:00Z,"Houston ,  Texas",injured,5
2016-02-20T00:00:00Z,"Tampa ,  Florida",injured,3
2016-02-20T00:00:00Z,"Kalamazoo ,  Michigan",injured,2
2016-02-20T00:00:00Z,"Iuka ,  Mississippi",injured,3
2016-02-20T00:00:00Z,"Bessemer ,  Alabama",injured,3
2016-02-20T00:00:00Z,"Orlando ,  Florida",injured,4
2016-02-19T00:00:00Z,"Edgerton ,  Missouri",injured,0
2016-02-19T00:00:00Z,"Vallejo ,  California",injured,3
2016-02-14T00:00:00Z,"Houston ,  Texas",injured,3
2016-02-14T00:00:00Z,"Eutaw (Union) ,  Alabama",injured,5
2016-02-13T00:00:00Z,"Marrero ,  Louisiana",injured,4
2016-02-07T00:00:00Z,"Pass Christian ,  Mississippi",injured,4
2016-02-07T00:00:00Z,"Orlando ,  Florida",injured,10
2016-02-07T00:00:00Z,"Rochester ,  New York",injured,7
2016-02-07T00:00:00Z,"Chicago (Englewood) ,  Illinois",injured,4
2016-02-06T00:00:00Z,"Los Angeles ,  California",injured,3
2016-02-06T00:00:00Z,"Apopka ,  Florida",injured,4
2016-02-06T00:00:00Z,"Tampa ,  Florida",injured,6
2016-02-03T00:00:00Z,"Washington ,  District of Columbia",injured,4
2016-01-30T00:00:00Z,"Glendale ,  Arizona",injured,5
2016-01-27T00:00:00Z,"Chesapeake ,  Virginia",injured,0
2016-01-26T00:00:00Z,"Seattle ,  Washington",injured,3
2016-01-25T00:00:00Z,"Perris ,  California",injured,4
2016-01-23T00:00:00Z,"Los Angeles ,  California",injured,2
2016-01-17T00:00:00Z,"Ware Neck (Gloucester Courthouse) ,  Virginia",injured,3
2016-01-11T00:00:00Z,"Wilmington ,  Delaware",injured,4
2016-01-08T00:00:00Z,"Washington ,  District of Columbia",injured,4
2016-01-08T00:00:00Z,"Chicago ,  Illinois",injured,4
2016-01-07T00:00:00Z,"Memphis ,  Tennessee",injured,3
2016-01-06T00:00:00Z,"Lakeland ,  Florida",injured,1
2018-02-14T00:00:00Z,"Pompano Beach (Parkland) ,  Florida",injured,15
2018-02-13T00:00:00Z,"New Orleans ,  Louisiana",injured,3
2018-02-11T00:00:00Z,"Detroit ,  Michigan",injured,3
2018-02-10T00:00:00Z,"Paintsville ,  Kentucky",injured,0
2018-02-07T00:00:00Z,"Lake Worth (Lantana) ,  Florida",injured,3
2018-02-05T00:00:00Z,"Colorado Springs ,  Colorado",injured,4
2018-02-03T00:00:00Z,"Cleveland (Garfield Heights) ,  Ohio",injured,5
2018-01-31T00:00:00Z,"Saint Louis ,  Missouri",injured,4
2018-01-28T00:00:00Z,"Melcroft ,  Pennsylvania",injured,0
2018-01-28T00:00:00Z,"Reading ,  Pennsylvania",injured,0
2018-01-28T00:00:00Z,"Indianapolis ,  Indiana",injured,3
2018-01-27T00:00:00Z,"Los Angeles ,  California",injured,5
2018-01-27T00:00:00Z,"Bowling Green ,  Kentucky",injured,4
2018-01-25T00:00:00Z,"Washington ,  District of Columbia",injured,4
2018-01-23T00:00:00Z,"Philadelphia ,  Pennsylvania",injured,4
2018-01-23T00:00:00Z,"Benton ,  Kentucky",injured,14
2018-01-21T00:00:00Z,"Orlando ,  Florida",injured,4
2018-01-21T00:00:00Z,"Chicago ,  Illinois",injured,4
2018-01-17T00:00:00Z,"Washington ,  District of Columbia",injured,3
2018-01-16T00:00:00Z,"York ,  South Carolina",injured,4
2018-01-15T00:00:00Z,"Alachua ,  Florida",injured,5
2018-01-14T00:00:00Z,"Eutaw ,  Alabama",injured,4
2018-01-14T00:00:00Z,"Madison ,  Alabama",injured,4
2018-01-12T00:00:00Z,"Nashville ,  Tennessee",injured,2
2018-01-11T00:00:00Z,"Saint Robert (St Robert) ,  Missouri",injured,2
2018-01-07T00:00:00Z,"Union Springs ,  Alabama",injured,5
2018-01-07T00:00:00Z,"Plantation ,  Florida",injured,4
2018-01-05T00:00:00Z,"Hattiesburg ,  Mississippi",injured,6
2018-01-04T00:00:00Z,"Brinkley ,  Arkansas",injured,3
2018-01-01T00:00:00Z,"Huntsville ,  Alabama",injured,3
